t,Weekly Median Returns,BTC Weekly Returns,BTC Close,Median RSI,BTC RSI,Total Long Liquid,Total Short Liquid,Meme Volume Ratio,BTC SMA,Diff SMA,Total Open Interest,BTC Open Interest,OI Ratio,Mean LSR,BTC LSR,Median FR,BTC FR,Median EMA,BTC EMA
2022-01-29,6.243120983401126,8.864010765977248,38150.01,21.657562868442646,29.060276444353676,1.4847553802970184,2.5102414249733043,0.559650133464912,39898.564,-4.3824985781443075,5.740879071382326,0.10367180188610257,55.375511633235185,2.7324554621848742,0.9554,10.68465825,-3.31902675,1.6930266787135635,38446.17593100777
2022-01-30,0.3268615363973696,4.526634135624031,37870.01,20.3101484364973,28.40711020146682,3.384323821900275,1.4748136957311093,0.5724241432983092,39701.987,-4.614320688785674,5.851656438918425,0.11318591241750346,51.69951201465515,2.716792436974791,0.9489,10.9575,10.9575,1.6766601212562264,38368.123259100495
2022-01-31,7.376406398788869,4.886255328008312,38439.04,25.153880335618382,34.03417275714584,2.7957306880721036,3.2874977078067342,0.34812969257562043,39488.905,-2.658632848897679,6.07335468626758,0.16925891562058107,35.882037079109644,2.835936974789916,0.9474,-5.519840625,-6.188796,1.6697442769345203,38377.70981065316
2022-02-01,7.1642253438886865,4.727995091819898,38680.51,27.113060029987487,34.483282403946276,1.5057538988237362,2.193402760969309,0.2585727254135379,39228.8945,-1.3979096454018098,6.233636959104981,0.12651203640230405,49.273074217873024,2.54917142857143,0.7292,10.9575,-6.855012,1.6676198835321157,38418.56698860872
2022-02-02,0.7979611805855465,0.28433625289942394,36892.03,27.23031004802158,31.517759914620868,5.883310308254325,1.793851536117501,0.343038974620056,38946.78,-5.275789166652545,6.28043078778889,0.12064180207741784,52.0584961401574,2.6396403361344536,0.8315,10.84244625,2.79744975,1.6463290615906492,38212.918185488576
2022-02-03,4.009785912468514,0.4278365786000931,37289.86,32.34401671925544,36.28747648378856,3.086527268228108,1.995609160570401,0.2966518071087231,38659.153,-3.5419632706386452,6.3387472341957025,0.11790334588757446,53.762233687922226,2.9064201680672253,1.2472,-0.936318375,-1.6797847500000003,1.6251905042125592,38088.73925754399
2022-02-04,10.385052480327046,10.223282393641167,41550.0,52.86517366825342,70.79698745204614,1.3864272165451588,5.185204578731336,0.26546565730122285,38583.1275,7.689559380586754,6.879219577698247,0.15540369437589582,44.26676988166416,2.806826050420169,1.2487,10.9575,10.9575,1.625621761339686,38553.825820321
2022-02-05,9.256109624716537,8.452632122507962,41374.69,66.20446798488273,78.48652832022461,2.716322421927209,4.30848304501453,0.8191326203555228,38498.829000000005,7.469996035463824,6.882440177118386,0.15272586597996562,45.0640114754446,2.341954621848739,0.7603,10.9575,10.9575,1.6393284112636297,38932.47066442414
2022-02-06,16.102922434424826,11.859885962533404,42361.35,66.51185292615804,78.09298992538885,2.45867325321746,3.5086320163482547,2.5169393650066954,38508.0795,10.00639489175252,6.286445466041523,0.14526051469476192,43.277042486399864,2.4129319327731094,0.7316,10.9575,10.9575,1.655297081010298,39392.31706684525
2022-02-07,18.165822779012395,14.024673873228878,43829.99,76.70002472473303,80.01641739642159,2.4507030604621987,4.609340534014719,3.0987474687188166,38582.7,13.600110930546597,6.333151469582086,0.12180585968768716,51.99381610885078,2.540042857142858,0.8192,10.9575,-10.53782775,1.6937571279662293,39986.99084223748
2022-02-08,13.724052115763183,13.808142653755077,44021.57,70.92579775113569,79.85752261228203,6.3020487570260135,2.7794101098033357,2.011195321558284,38700.884,13.748228593434716,6.1847153567122195,0.07039025723154053,87.86322994059135,2.5026512605042015,0.8936,10.9575,10.9575,1.7133832794871091,40527.28441331083
2022-02-09,21.94856926208133,20.237568927489225,44358.08,73.27563806546092,81.39204510114668,1.7479588263947694,2.0240872115785384,2.0071645546074666,38885.7035,14.072978003342536,6.142793728303774,0.08683473058760871,70.74120788693216,2.790665546218487,1.107,10.9575,5.610240000000001,1.733822545457757,41039.98956840166
2022-02-10,14.220998803894307,16.57670476638958,43471.29,66.39670292043623,75.15698590241598,6.712007889703012,2.2924961346412576,0.8473339231904303,39237.969000000005,10.788838229623954,5.856604475042198,0.05972941556720818,98.05226485854837,2.732013445378151,1.1053,10.58165775,10.9575,1.74890213031507,41365.22534455564
2022-02-11,-2.803334113927757,1.963898916967509,42366.0,56.547475154445344,67.76729954579109,9.904234085481795,1.4740473562001983,0.96367848020977,39604.0825,6.973820186340648,6.140883382210827,0.066804340918307,91.9234184155836,2.9310823529411767,1.2915,10.9575,-8.37481725,1.738766485864278,41499.04079328758
2022-02-12,-5.0336379747559725,1.9944076922389031,42199.87,53.14516155820781,65.7534779435905,3.5112681857349513,1.9997862995536424,1.3878312072884267,39902.5755,5.757258701258528,5.839974579933757,0.06618246220708,88.24051546557622,3.0905672268907542,1.5227,7.345360125,10.9575,1.728151577293,41592.71451697824
2022-02-13,-11.388838958560896,-0.7559249174070259,42041.13,52.7509984543194,66.37968678824433,2.76175081636977,0.87094103403723,3.502472315435257,40172.2165,4.6522538780004705,5.878259989071946,0.05790276648699866,101.51950149725292,3.1306798319327744,1.6717,2.138904,7.466440499999999,1.7115627595943366,41652.63065226463
2022-02-14,-14.097578783436239,-2.9770711788891546,42525.14,51.08586958970301,66.15368315519646,3.0957388287377507,1.6164020864967283,1.4904260945793277,40451.7605,5.125560604463687,5.847965816168833,0.08280563531625229,70.62279993184293,3.136921008403361,1.7152,9.760393125,7.06210875,1.6992650620594323,41769.18001600417
2022-02-15,-4.625773201004407,1.1540478906136216,44529.6,57.335669063413725,70.29444359244636,0.7579177752408609,4.412950577308436,1.1646849922497235,40838.869,9.03729973521059,6.525498344635887,0.10181807708572581,64.08978180899781,2.858685714285716,1.3414,9.100751625000001,5.984986499999999,1.713138545074556,42137.82479282911
2022-02-16,-8.087051616289525,-1.1212838788333594,43860.7,60.96246512215424,76.21576722275765,2.9968771753683914,1.934569288267432,1.0392762101493618,41175.354,6.521731422151215,6.690192807453675,0.10711486154245332,62.45811936004903,2.5646932773109254,1.1891,10.9575,10.9575,1.7184741245302422,42367.85989984017
2022-02-17,-11.134418918381291,-6.854155926819755,40491.7,50.80678577860496,59.844448707920705,7.405342516972487,1.2295567582084583,1.1029273989074984,41315.1285,-1.9930435409392515,6.415042529005496,0.08942381409560606,71.73751862280169,2.7151294117647056,1.3607,10.9575,10.9575,1.6998285400688773,42117.404792330824
2022-02-18,-6.953984199760919,-5.663031676344231,39966.8,41.91432794193656,43.68080900971668,3.7222953842653346,1.4670095917600499,0.8521045892252359,41405.968,-3.475750162392044,6.664521900030851,0.07386783099272003,90.22224980029083,3.264629411764706,1.986,10.807930125,-1.0256219999999998,1.6789964092707272,41830.35905042939
2022-02-19,-6.406591652537993,-5.08833321050516,40052.6,40.69331145688214,44.68502686652605,2.421833347747484,1.1946376303945057,1.567940539415777,41515.097499999996,-3.5228087805887913,6.827086265387715,0.10125514013455515,67.42458956962965,3.2635151260504203,1.8893,10.9575,8.4482325,1.6610340362346583,41593.11073596781
2022-02-20,-9.63573675690412,-8.736753745677147,38368.1,33.1001648398084,34.79948992215603,5.957464485500044,1.336186830326756,0.9974194323438287,41511.5505,-7.5724719075477545,6.859656591799261,0.07758348265229353,88.41645614882016,3.2282134453781524,2.0836,5.737894875,-8.23675275,1.6351426123603061,41162.77324681051
2022-02-21,-18.2617943490868,-13.02462496302187,36986.4,23.874913712387162,23.7759525946272,9.794019954863153,3.3907542001015054,0.8332012594891869,41426.845,-10.718762193934875,6.871425400585357,0.06982958154930695,98.40278644278308,3.194767226890757,2.0202,-1.472688,-3.80553975,1.5948029623964524,40605.54635252818
2022-02-22,-20.334156975213077,-14.187416909201966,38212.0,30.008081580888188,29.372838159594323,3.5808674326264947,3.16289187950319,0.8133639797974606,41492.8435,-7.907010518572926,6.891775800291796,0.0888818633070267,77.53860623382043,3.0744058823529414,1.924,-4.834996875,-3.38038875,1.566239146490393,40286.21953607042
2022-02-23,-22.320843199703596,-15.122649661314103,37227.8,24.416733753117015,25.7967742066881,3.7017279739054216,2.764490607912949,0.9830483751441745,41489.7405,-10.272275624379953,6.614421940545087,0.06932660789635312,95.40957132121612,2.7813655462184883,1.3425,0.447613875,-3.651039,1.5323700430076714,39878.22286038477
2022-02-24,-15.468986535875288,-5.3754226174746895,38315.1,26.997209403604003,32.732729514625376,11.252709879612402,9.310291404333244,0.8917573673155116,41327.995500000005,-7.290204771726724,6.601396937243733,0.001410863213332829,4678.977291958376,2.777401680672268,1.6448,-10.841898375,-10.0918575,1.5025475651079385,39669.71461692215
2022-02-25,-8.049801793689701,-1.905081217410454,39205.4,38.36648141411753,39.26101250786583,2.0788280207354197,4.2633561471410975,0.8711283454288515,41219.531,-4.886351084392496,6.61709206714477,0.0164043358324355,403.3745794243686,2.532266386554621,1.2306,3.53379375,1.0935585,1.4908567592436999,39607.782354004405
2022-02-26,-8.081610472154576,-2.3801201420132414,39099.3,37.43337209535092,39.4218283771769,2.2730563279596145,3.085365830498752,0.8974148636098138,41056.428499999995,-4.766923406403925,6.631341685176489,0.013732358965772198,482.8989470567335,2.29577731092437,1.0951,9.386742375,8.3430405,1.4821996599087783,39539.96226407905
2022-02-27,-6.713373076902812,-1.814267581662888,37672.0,36.29200150247496,36.28136525398343,5.742802073128588,2.298262748581727,0.553542103111776,40748.528999999995,-7.550036959616372,6.377776560872021,0.0,0.0,2.319449579831932,1.1372,6.028268625000001,-0.6881309999999999,1.4636010379569186,39290.82917911726
2022-02-28,14.298389635342403,16.678022191940816,43155.0,45.66849499264583,51.505181364484926,2.14722304200893,6.452819519394587,0.43733407602863655,40705.2005,6.01839438181861,5.945668319370866,0.029389206564666044,202.30788831567858,2.517411764705882,1.4272,6.7651605,-5.9017095,1.4671751212500286,39806.180047947084
2022-03-01,9.478867458623416,16.17842562545797,44394.1,39.7341131069787,49.663900147338246,3.312108624588027,3.344253970854849,0.8317621674762731,40707.0015,9.057651912779672,6.133694275919899,0.04761288202465058,128.82425963511946,2.321613445378152,1.0421,10.9575,4.78733175,1.4765181286540143,40418.034510109435
2022-03-02,12.475438235905763,17.884215559340046,43885.7,39.19220446585909,50.06250875122518,3.1436428250487727,2.0383924423893345,0.587110132954484,40727.721999999994,7.753878304315678,6.260182039687723,0.0692743309289531,90.36798992844966,2.3428336134453778,0.9433,10.9575,10.9575,1.4773958753683927,40880.476242911
2022-03-03,9.096041254673395,10.790523840470211,42449.5,43.75763835482507,55.41894555036427,3.9786926529381947,1.7357769674093566,0.46654034420944684,40731.897,4.216850003327866,6.653430894113695,0.08721904712844485,76.28415023057279,2.4727630252100843,0.9893,10.9575,10.9575,1.4772830737346707,41089.71326500842
2022-03-04,-4.966390035215368,-0.1981869844460313,39127.7,39.99077204732477,47.98885975466532,7.241813762681138,1.3723367007757064,0.38515186249652833,40578.288499999995,-3.5747897548710026,6.840083843387479,0.0920757569129149,74.28756572543648,2.6211915966386545,1.4184,8.646015375000001,10.9575,1.4586360490982644,40828.074807721925
2022-03-05,-2.4663508534476257,0.7053834723383682,39375.1,41.735251653869085,48.38866188775098,1.9320478138921335,1.819061265261508,0.8246305412976941,40444.987,-2.645289513877214,7.226313322782166,0.10046779207707504,71.92666598304872,2.7856478991596636,1.8185,3.1924676250000004,1.814562,1.443742765911221,40634.32128658157
2022-03-06,-2.5902348317742154,1.9353896793374352,38401.1,42.94341106612724,50.081231169138064,3.969945021018384,1.4053682988875467,0.3640730007190713,40238.785,-4.5669495239481135,7.773259100715687,0.06489834906837648,119.77591436919037,2.706204201680672,2.1969,-3.3508035,2.1443827499999997,1.4200412340781794,40336.52708301563
2022-03-07,-14.05623434386399,-12.029197080291965,37963.8,48.018071540927615,52.523234200743495,5.988406992295363,2.747697729554626,0.36230277334073796,39910.494999999995,-4.877651855733668,7.452295618973319,0.03357704688254171,221.9461301955092,2.8783571428571433,2.1104,5.28261075,-3.4811977500000006,1.3972603233762868,40020.13459094661
2022-03-08,-13.540055322345243,-12.803953678529348,38709.9,45.26222292070378,51.31799772348255,2.339920230263535,2.3185834195649835,0.3157275499043854,39652.955,-2.3782716824004675,8.318543009289339,0.03297309963727156,252.28271229576393,2.878871428571429,2.1857,10.9575,10.9575,1.3813576888490862,39845.42282382371
2022-03-09,-6.830208983627269,-4.439259257571367,41937.5,54.05507533208936,61.1435791386482,2.196397939543738,3.379757891016686,0.3290087158266441,39725.245,5.568889505904865,8.532510138817637,0.06275885144715707,135.9570792337079,2.7760915966386555,1.8321,10.9575,10.9575,1.3771430413667094,40124.3855738561
2022-03-10,-7.707779797473496,-7.166868867713408,39407.2,50.02000642729273,52.41883684977563,5.6154540421155925,1.7309721135722131,0.25507004551970086,39697.265,-0.7306926560305913,8.465411500550319,0.04217344918581073,200.72845982439847,2.6509722689075628,1.2422,2.1723243749999996,-9.77299425,1.36702336786006,40028.75514818857
2022-03-11,-3.6166419267020196,-1.0598629615336375,38713.0,43.13794273478695,48.899851645307166,3.397348994772037,1.424146022238343,0.26113665879883297,39630.284999999996,-2.3146061149951263,8.9030028826583,0.041761283332802615,213.1879619624902,3.023217647058823,2.023,4.873896,4.712820750000001,1.3530061969490172,39853.31209337896
2022-03-12,-6.1928378852552814,-1.4793613222569593,38792.6,43.08012757422148,49.313940847250606,1.5631454351057206,0.9728930456976292,0.32892064573165003,39651.51,-2.1661470143255666,9.232521403420439,0.057974938653906,159.25021427855202,3.0576966386554614,2.3201,10.9575,-3.90634875,1.3421782207480484,39711.87750175047
2022-03-13,-3.3953978191212424,-1.7119301270015743,37743.7,44.56639665664977,50.16314809842586,4.499815465183496,1.0708723472526434,0.570107675121674,39689.375,-4.902256586303016,9.931302467339941,0.09737861109152618,101.98648713530642,3.098982352941177,2.1939,4.924300499999999,-6.290700749999999,1.328721852919716,39449.4436836262
2022-03-14,1.2550684952559379,4.451609164519884,39653.8,35.65209616517477,40.48638660942341,2.4562334561583263,1.62115250319786,0.41540434412638955,39761.465000000004,-0.27077724626092337,9.546472105138982,0.08204363727369787,116.35846998459998,3.2499142857142878,2.6062,10.9114785,2.967291,1.3232454222740562,39476.692105941394
2022-03-15,-1.490126494541673,1.449499998708337,39271.0,33.37991107569319,35.39986434649781,1.844300739125095,1.8377648895635619,0.27422523825058276,39863.625,-1.4866309825059814,9.678271072894054,0.09460519449377439,102.30168781621124,3.0658773109243707,1.849,10.9575,9.92859075,1.3145047372143848,39449.26569497467
2022-03-16,-1.748027360914953,-1.9831892697466398,41105.8,42.335069526389816,42.63450461287367,2.1874582468798174,4.320260480899179,0.23024047389568164,40003.159999999996,2.7563822458025986,9.418139235739199,0.0815122390734914,115.54263927467149,2.7890369747899175,1.2889,10.9575,10.9575,1.3149707839875022,39670.14249731202
2022-03-17,2.3550977433824825,3.783318784384584,40898.1,45.686672230649535,45.603255755954336,1.3436373122993066,1.7264876039998969,0.3708545086526172,40087.795,2.021325942222565,9.712077248586528,0.08651090299083865,112.26419922602149,2.5253831932773108,1.2099,10.9575,10.9575,1.3096945643148707,39833.87373738257
2022-03-18,8.161387818520895,7.848784645984554,41751.5,56.19460293482065,58.64559581394736,1.8627951436335553,2.7011366844326403,0.3243970942523057,40220.405000000006,3.8067617668195872,9.525531164356911,0.10310254726689301,92.38890228093938,2.611244537815126,1.3691,10.9575,10.9575,1.3200056890606748,40089.56207488355
2022-03-19,13.783590136601067,8.753215819511965,42188.2,58.332268200171704,59.1551404302405,1.7762619754115967,2.878780103697894,2.1752565082278137,40446.215000000004,4.306917223280332,10.267236976874546,0.11467890531534379,89.53030157239225,2.487887394957984,1.0764,10.9575,10.9575,1.3483587285933876,40369.385051538
2022-03-20,12.83301568665294,9.318906201564772,41261.0,59.68329157336157,59.33588827880679,3.826399802526396,1.397521252891638,0.9617050869950127,40351.515,2.2539054605508633,10.2017060478123,0.09352449638094319,109.08057720256302,2.4501084033613454,1.0542,10.9575,10.9575,1.3693511963274037,40488.26873349465
2022-03-21,11.662272650487836,3.349489834517744,40982.0,62.437428746065336,59.955536204348725,2.9769084722396935,2.001097557070241,0.41342570164395154,40180.909999999996,1.9937079573359684,10.509884032726244,0.07039605917157644,149.2964827350702,2.6880025210084026,1.3004,10.9575,-0.10190475,1.3848312274014156,40554.10037952322
2022-03-22,13.512437229699103,7.8398818466553,42349.8,62.50141950556271,61.53319687454452,1.6885866774588953,2.779182156541005,0.41600871802431233,40104.115000000005,5.5996373439483635,11.40412655153229,0.08561334782621582,133.20500647493907,2.8322621848739504,1.6504,10.9575,10.9575,1.4034615721542,40793.52955031393
2022-03-23,11.967803287596801,4.286742990040331,42867.9,61.99601005707957,53.55913271005157,2.123897745726766,1.6753198404351985,0.87019285048593,40125.034999999996,6.835794660366042,12.234643636084922,0.06582332707778411,185.87093936511468,2.7833159663865534,1.2899,10.9575,7.685590500000001,1.423986885672718,41070.114834632965
2022-03-24,15.289022650724775,7.519420217565126,43973.4,70.23045462824469,69.60449260677669,1.9386830169758416,3.944074069651794,1.000203766887095,40367.32,8.933166729919156,12.026782353789391,0.14430272845007475,83.34410917220022,2.717287394957983,1.3708,10.9575,-0.9938452500000001,1.4541888763008752,41457.222625789764
2022-03-25,8.693270934849153,6.081458151204145,44290.6,70.68214531613765,74.74797671446824,5.02552715524376,1.9443878331284021,0.6686824907121008,40613.095,9.054973525164723,11.390545973010289,0.1377192323789353,82.7084625455153,2.64425294117647,0.7569,10.9575,5.99703975,1.4698859771616815,41835.008899721215
2022-03-26,9.197573344131523,5.454131724036579,44489.2,73.02918651094939,75.01185479197032,1.1832257861401962,1.9460257960932992,1.0451993164112146,40917.5,8.72902792203824,12.774627360977957,0.13670093735448968,93.449449639479,2.7783235294117645,0.747,10.9575,10.9575,1.4881346233917487,42188.903176767264
2022-03-27,20.781923250240187,13.474709774363209,46820.8,80.95268358436881,85.81981768675267,2.185036135269531,4.962195411594607,0.8943938176488062,41360.35,13.202136829112918,13.239948992758315,0.14236508875287182,92.99997006809181,2.726685714285713,0.8232,10.9575,10.9575,1.5162501536206312,42806.49264188179
2022-03-28,15.039947347875035,14.981943292177057,47121.9,74.88063357909286,83.75717578990188,6.306705801044972,3.9712370349959234,2.0923849054951025,41780.95,12.783218189150809,11.805345079825873,0.10705907365749325,110.2694491603197,2.6886033613445384,0.8529,10.9575,10.9575,1.5293901925502222,43381.88289124283
2022-03-29,16.643671019588268,11.968651563879869,47418.5,78.13700113214838,87.117436425428,4.368902246842881,2.8049265934642698,1.4830397624123888,42055.0,12.753537034835334,12.233530658939197,0.10591213424979118,115.50641242000387,2.9000109243697483,0.8793,10.9575,10.5126255,1.5449915613458822,43920.10061480948
2022-03-30,15.346339148373248,9.763249424394466,47053.2,77.72605389569824,81.28300616465732,3.7877183655810542,2.8840530184344226,1.407242024894012,42437.3,10.87698793278553,12.723606393713856,0.10563665615331985,120.44688706585863,3.099102521008406,1.021,10.9575,10.9575,1.5676527634601352,44337.84861822775
2022-03-31,9.297067704288677,3.4852888337040087,45506.0,72.61247569196166,71.24376458004852,7.891513137074911,3.175705377607807,0.9216777127248725,42776.95,6.3797208543386175,12.587566683594414,0.08473440845893902,148.55319005022798,3.2648949579831936,1.1968,10.9575,10.9575,1.5744315014880739,44493.602594229924
2022-04-01,16.964860038451285,4.460540159763016,46266.2,74.554141099773,70.99450339933594,6.395482481490054,3.5305034756572775,0.521486876190082,43150.63,7.220219032723277,11.82156134222554,0.07405100369446717,159.64079826657104,3.261749579831931,1.5432,10.9575,10.07322975,1.5842006595428533,44729.94951788964
2022-04-02,11.715485499151873,2.934195265367778,45794.6,70.81248516040728,66.71641791044777,4.864565419649349,2.1151558208610957,0.9785231596515894,43553.175,5.146410106725848,12.294028617019643,0.05796284879936979,212.1018699335101,3.287763865546219,1.805,10.9575,10.9575,1.596979064227109,44871.90322932913
2022-04-03,8.683964269172364,-0.9149779585141676,46392.4,75.66742112714553,74.5343099755202,2.4861673786017047,1.5256639689094158,0.9328461971105791,43890.104999999996,5.701273669771366,12.54867337199058,0.058868764708351895,213.16352456450068,3.3681802521008395,1.8331,10.9575,10.9575,1.628128582012235,45074.63652051962
2022-04-04,7.298271782590788,-1.1480861340480752,46580.9,70.16250408332229,77.00321208438234,6.580758805907467,1.4311522312361453,1.2929930460918495,44255.6,5.25425030956535,11.907777828373003,0.07445969830130007,159.92245604042546,3.448596638655462,1.8612,10.9575,10.9575,1.6483114712580718,45275.47198460875
2022-04-05,-0.926928503157344,-4.093549985765047,45477.4,63.80221212082368,65.47887714297028,4.199687067791811,1.0475396580144147,2.5617319554023252,44474.18000000001,2.2557357999630208,12.143302493745361,0.10763234500442008,112.82205635533332,3.3644899159663866,1.6724,10.9575,10.9575,1.6530766152812721,45302.39575874077
2022-04-06,-14.364403964661104,-8.274676323820698,43159.7,49.38452395168693,51.22580319935473,15.974397327026677,1.4335808083733417,1.2465143988237255,44587.259999999995,-3.201721747422914,9.902140049654193,0.1555645618415052,63.6529292561043,3.3941204481792706,1.9263,10.9575,10.9575,1.6319931720667458,45016.702634581736
2022-04-07,-8.254465344551237,-4.5903836856678275,43417.1,50.79254564305162,47.48378459061179,3.191518914157768,2.0454004170100255,0.9214463849611246,44670.53999999999,-2.805965631935489,10.424236924238611,0.1485601325413034,70.16846812074844,3.4237509803921586,2.1802,10.9575,2.65281075,1.6221730687397695,44803.422052760994
