t,PEOPLEUSDT_PERP.A_close,PEOPLEUSDT_PERP.A_volume,OMGUSDT_PERP.A_close,OMGUSDT_PERP.A_volume,BALUSDT_PERP.A_close,BALUSDT_PERP.A_volume,RENUSDT_PERP.A_close,RENUSDT_PERP.A_volume,CRVUSDT_PERP.A_close,CRVUSDT_PERP.A_volume,STORJUSDT_PERP.A_close,STORJUSDT_PERP.A_volume,RLCUSDT_PERP.A_close,RLCUSDT_PERP.A_volume,SXPUSDT_PERP.A_close,SXPUSDT_PERP.A_volume,KAVAUSDT_PERP.A_close,KAVAUSDT_PERP.A_volume,RSRUSDT_PERP.A_close,RSRUSDT_PERP.A_volume,MTLUSDT_PERP.A_close,MTLUSDT_PERP.A_volume,DOGEUSDT_PERP.A_close,DOGEUSDT_PERP.A_volume,BANDUSDT_PERP.A_close,BANDUSDT_PERP.A_volume,WAVESUSDT_PERP.A_close,WAVESUSDT_PERP.A_volume,KSMUSDT_PERP.A_close,KSMUSDT_PERP.A_volume,ALGOUSDT_PERP.A_close,ALGOUSDT_PERP.A_volume,MATICUSDT_PERP.A_close,MATICUSDT_PERP.A_volume,KNCUSDT_PERP.A_close,KNCUSDT_PERP.A_volume,ZILUSDT_PERP.A_close,ZILUSDT_PERP.A_volume,BLZUSDT_PERP.A_close,BLZUSDT_PERP.A_volume,NEARUSDT_PERP.A_close,NEARUSDT_PERP.A_volume,AVAXUSDT_PERP.A_close,AVAXUSDT_PERP.A_volume,MKRUSDT_PERP.A_close,MKRUSDT_PERP.A_volume,SNXUSDT_PERP.A_close,SNXUSDT_PERP.A_volume,ENJUSDT_PERP.A_close,ENJUSDT_PERP.A_volume,ZRXUSDT_PERP.A_close,ZRXUSDT_PERP.A_volume,FLMUSDT_PERP.A_close,FLMUSDT_PERP.A_volume,FTMUSDT_PERP.A_close,FTMUSDT_PERP.A_volume,UNIUSDT_PERP.A_close,UNIUSDT_PERP.A_volume,SKLUSDT_PERP.A_close,SKLUSDT_PERP.A_volume,TRBUSDT_PERP.A_close,TRBUSDT_PERP.A_volume,TRXUSDT_PERP.A_close,TRXUSDT_PERP.A_volume,BNBUSDT_PERP.A_close,BNBUSDT_PERP.A_volume,XRPUSDT_PERP.A_close,XRPUSDT_PERP.A_volume,NEOUSDT_PERP.A_close,NEOUSDT_PERP.A_volume,EOSUSDT_PERP.A_close,EOSUSDT_PERP.A_volume,ETCUSDT_PERP.A_close,ETCUSDT_PERP.A_volume,BTCUSDT_PERP.A_close,BTCUSDT_PERP.A_volume,LTCUSDT_PERP.A_close,LTCUSDT_PERP.A_volume,XLMUSDT_PERP.A_close,XLMUSDT_PERP.A_volume,LINKUSDT_PERP.A_close,LINKUSDT_PERP.A_volume,ETHUSDT_PERP.A_close,ETHUSDT_PERP.A_volume,BCHUSDT_PERP.A_close,BCHUSDT_PERP.A_volume,ADAUSDT_PERP.A_close,ADAUSDT_PERP.A_volume,XMRUSDT_PERP.A_close,XMRUSDT_PERP.A_volume,DASHUSDT_PERP.A_close,DASHUSDT_PERP.A_volume,ZECUSDT_PERP.A_close,ZECUSDT_PERP.A_volume,ONTUSDT_PERP.A_close,ONTUSDT_PERP.A_volume,ATOMUSDT_PERP.A_close,ATOMUSDT_PERP.A_volume,XTZUSDT_PERP.A_close,XTZUSDT_PERP.A_volume,IOTAUSDT_PERP.A_close,IOTAUSDT_PERP.A_volume,BATUSDT_PERP.A_close,BATUSDT_PERP.A_volume,VETUSDT_PERP.A_close,VETUSDT_PERP.A_volume,QTUMUSDT_PERP.A_close,QTUMUSDT_PERP.A_volume,IOSTUSDT_PERP.A_close,IOSTUSDT_PERP.A_volume,THETAUSDT_PERP.A_close,THETAUSDT_PERP.A_volume,AUDIOUSDT_PERP.A_close,AUDIOUSDT_PERP.A_volume,SUSHIUSDT_PERP.A_close,SUSHIUSDT_PERP.A_volume,COMPUSDT_PERP.A_close,COMPUSDT_PERP.A_volume,RUNEUSDT_PERP.A_close,RUNEUSDT_PERP.A_volume,DOTUSDT_PERP.A_close,DOTUSDT_PERP.A_volume,FILUSDT_PERP.A_close,FILUSDT_PERP.A_volume,AAVEUSDT_PERP.A_close,AAVEUSDT_PERP.A_volume,UNFIUSDT_PERP.A_close,UNFIUSDT_PERP.A_volume,GRTUSDT_PERP.A_close,GRTUSDT_PERP.A_volume,DEFIUSDT_PERP.A_close,DEFIUSDT_PERP.A_volume,GTCUSDT_PERP.A_close,GTCUSDT_PERP.A_volume,YFIUSDT_PERP.A_close,YFIUSDT_PERP.A_volume,LRCUSDT_PERP.A_close,LRCUSDT_PERP.A_volume,SOLUSDT_PERP.A_close,SOLUSDT_PERP.A_volume,EGLDUSDT_PERP.A_close,EGLDUSDT_PERP.A_volume,ICXUSDT_PERP.A_close,ICXUSDT_PERP.A_volume,OCEANUSDT_PERP.A_close,OCEANUSDT_PERP.A_volume,ROSEUSDT_PERP.A_close,ROSEUSDT_PERP.A_volume,OGNUSDT_PERP.A_close,OGNUSDT_PERP.A_volume,BELUSDT_PERP.A_close,BELUSDT_PERP.A_volume,CTKUSDT_PERP.A_close,CTKUSDT_PERP.A_volume,AXSUSDT_PERP.A_close,AXSUSDT_PERP.A_volume,MASKUSDT_PERP.A_close,MASKUSDT_PERP.A_volume,ALPHAUSDT_PERP.A_close,ALPHAUSDT_PERP.A_volume,ZENUSDT_PERP.A_close,ZENUSDT_PERP.A_volume,BAKEUSDT_PERP.A_close,BAKEUSDT_PERP.A_volume,1INCHUSDT_PERP.A_close,1INCHUSDT_PERP.A_volume,LINAUSDT_PERP.A_close,LINAUSDT_PERP.A_volume,CELOUSDT_PERP.A_close,CELOUSDT_PERP.A_volume,GALAUSDT_PERP.A_close,GALAUSDT_PERP.A_volume,CELRUSDT_PERP.A_close,CELRUSDT_PERP.A_volume,DGBUSDT_PERP.A_close,DGBUSDT_PERP.A_volume,REEFUSDT_PERP.A_close,REEFUSDT_PERP.A_volume,ANKRUSDT_PERP.A_close,ANKRUSDT_PERP.A_volume,CHZUSDT_PERP.A_close,CHZUSDT_PERP.A_volume,LPTUSDT_PERP.A_close,LPTUSDT_PERP.A_volume,ALICEUSDT_PERP.A_close,ALICEUSDT_PERP.A_volume,1000SHIBUSDT_PERP.A_close,1000SHIBUSDT_PERP.A_volume,SANDUSDT_PERP.A_close,SANDUSDT_PERP.A_volume,RVNUSDT_PERP.A_close,RVNUSDT_PERP.A_volume,SFPUSDT_PERP.A_close,SFPUSDT_PERP.A_volume,LITUSDT_PERP.A_close,LITUSDT_PERP.A_volume,XEMUSDT_PERP.A_close,XEMUSDT_PERP.A_volume,ATAUSDT_PERP.A_close,ATAUSDT_PERP.A_volume,HOTUSDT_PERP.A_close,HOTUSDT_PERP.A_volume,STMXUSDT_PERP.A_close,STMXUSDT_PERP.A_volume,C98USDT_PERP.A_close,C98USDT_PERP.A_volume,ARUSDT_PERP.A_close,ARUSDT_PERP.A_volume,MANAUSDT_PERP.A_close,MANAUSDT_PERP.A_volume,ONEUSDT_PERP.A_close,ONEUSDT_PERP.A_volume,HBARUSDT_PERP.A_close,HBARUSDT_PERP.A_volume,CHRUSDT_PERP.A_close,CHRUSDT_PERP.A_volume,DYDXUSDT_PERP.A_close,DYDXUSDT_PERP.A_volume,COTIUSDT_PERP.A_close,COTIUSDT_PERP.A_volume,DENTUSDT_PERP.A_close,DENTUSDT_PERP.A_volume,NKNUSDT_PERP.A_close,NKNUSDT_PERP.A_volume,IOTXUSDT_PERP.A_close,IOTXUSDT_PERP.A_volume,CTSIUSDT_PERP.A_close,CTSIUSDT_PERP.A_volume,1000XECUSDT_PERP.A_close,1000XECUSDT_PERP.A_volume,ENSUSDT_PERP.A_close,ENSUSDT_PERP.A_volume,KLAYUSDT_PERP.A_close,KLAYUSDT_PERP.A_volume,ARPAUSDT_PERP.A_close,ARPAUSDT_PERP.A_volume,ANTUSDT_PERP.A_close,ANTUSDT_PERP.A_volume
2022-01-02,0.12081,366228687,6.281,7454170.499999907,19.593,2154143.000000245,0.5638,69983534,6.038,103606364.70000453,1.9222,31824284,3.2022,13894472.999999607,2.1397,162290652.50000423,4.2825,15582665.999999737,0.030917,1236072177,2.2218,12439936,0.17439,1071417003,5.2753,2824292.9000000204,15.38,1816519.0999999489,295.09,92847.8000000029,1.6721,86532756.60000303,2.5497,146468415,1.423,12012058,0.07707,440513240,0.22586,330842444,14.3832,26006551,113.064,4592344,2466.5,10148.011000001581,6.236,7013010.300000257,2.8545,61329192,0.8884,39375883.10000104,0.3838,26511808,2.4845,352577297,18.398,5381392,0.21199,58463903,35.52,479097.00000005186,0.07762,707873284,530.91,572069.930000243,0.8583,326114286.10004795,27.006,797930.7499999527,3.252,54023767.70000249,35.369,1730012.389999881,47280.0,184794.65299955403,151.13,980665.8859999806,0.29205,286309418,21.854,18489194.56000164,3826.21,740078.8239998556,447.52,227210.08999996205,1.3769,257710197,239.25,282665.82100000593,141.95,174868.49299999553,152.92,323812.7689999938,0.7025,33393017.40000046,35.496,18825708.830000572,4.652,21652803.499999255,1.3723,30471621.899998765,1.2993,62406907.50000075,0.0871,851828232,9.228,2520421.5000001364,0.03408,1149278243,4.881,13995840.599998837,1.6477,15491002,8.934,47574352,210.33,212165.64600000897,7.381,14293832,29.673,27950212.499990705,35.733,3587083.5000002417,265.28,519272.29999985965,8.643,1756242.5999999896,0.67626,70166334,2650.2,1827.7259999998394,14.738,11161399.50000185,39086,9799.866000019003,2.09495,35650248,176.29,2140952,239.65,286452.40000001615,1.2602,37814430,0.90212,34525752,0.41585,167262355,0.6401,19795318,1.6679,8724525,1.775,8786938,96.13,913088,14.0051,7291088,0.6976,14827332,65.096,300166.20000001567,1.1352,17408145,2.5527,21784747,0.04629,947787875,5.085,8095148.599999815,0.45681,522209652,0.07852,774395286,0.03426,228893729,0.018479,1195335424,0.1148,940505200,0.31135,390884825,40.646,696306.0999999524,13.049,8308784.500000377,0.034039,8414225129,5.911,80845351,0.10191,258928176,1.5485,19322242,3.179,3454602.8000000156,0.1304,109001570,0.6777,39463569,0.007475,4367016384,0.02323,1247135585,2.4593,12660006,60.093,996815.6999997211,3.3362,64959867,0.29192,2083757436,0.31205,154605977,0.875,239684053,8.695,16462023.299997654,0.38391,96661642,0.003935,7606499757,0.3824,27546696,0.12576,218195658,0.714,10646549,0.11298,145318525,41.085,974072.8999998032,1.392,11004333.399999922,0.09996,161401473,13.054,6937152.899999876
2022-01-03,0.12359,1620448582,6.189,8643863.600000145,19.154,1712422.2000001485,0.5814,144762720,6.507,136917512.19999883,1.8502,24624656,3.2541,10638082.399999285,1.9458,128803110.59998779,4.5371,13958260.99999906,0.030232,1183455258,2.2633,24007548,0.17022,1504965476,5.5464,5649545.100000156,15.571,2242964.5999998157,289.9,140130.70000003368,1.7957,173985145.40002343,2.4324,193702552,1.396,16494835,0.07439,489389175,0.22754,178712378,16.469,56601118,108.099,5143412,2391.2,12759.363000003033,7.175,19107630.400002275,2.7928,61177884,0.9405,107667456.10000205,0.384,50935067,2.8649,653350899,18.463,11802310,0.20544,82993227,36.43,559585.0000000318,0.07702,922116759,512.24,795632.950000404,0.8324,430274824.3000205,26.613,894532.4599999246,3.194,43410888.90000246,34.702,1800797.2399998943,46445.81,244781.47399935586,148.43,1254347.1259999373,0.29033,394992400,23.697,28814665.500001177,3764.07,999857.4319996015,434.79,173882.15700001584,1.3196,275613129,231.28,288067.8199999771,139.17,182808.13599999988,150.55,281502.79500000435,0.6859,35865583.19999941,39.229,31855991.520018987,4.805,51511885.2000037,1.3846,38721422.09999954,1.3003,63490566.30000035,0.08591,1273272428,9.17,13769697.499997003,0.033334,842826883,4.704,15667874.099998642,1.6156,23357339,8.521,57069923,220.45,417039.6570000379,7.304,10958717,30.089,36987903.39999526,35.089,4013929.9000005107,267.31,1389297.7000001401,8.739,3414227.000000402,0.65819,91022342,2690.3,3752.152999999758,13.738,6580233.100001349,38743,13883.189000035625,2.04591,37969866,170.18,3004528,236.98,326679.3999999906,1.2239,35847706,0.9163,37115389,0.42633,211212130,0.6396,35912100,1.6176,9494285,1.681,12111805,94.27,1478379,12.8278,4781162,0.7028,87444328,63.473,389757.3999999196,1.1326,25024893,2.5618,38548827,0.04898,1744639886,4.997,7954897.199999863,0.44141,697481159,0.07708,1140333325,0.03356,354166465,0.018025,1228207556,0.11099,858828965,0.30044,260571165,41.903,683008.5999999186,12.639,10433734.20000074,0.033057,10688829655,5.6894,101582098,0.10879,523667120,1.4487,27097606,3.098,4292517.500000209,0.1266,119817106,0.6534,39995460,0.007295,4992653339,0.02288,1101473262,2.3716,13751405,59.873,1204647.2999998147,3.2502,76462494,0.31224,1887584792,0.30681,130459037,0.8318,183492428,8.304,13824676.599998888,0.3897,135683096,0.004098,14553247136,0.36894,33645960,0.1228,347167999,0.6949,10932542,0.11641,321535079,39.3,845290.0999999235,1.3991,47376730.70000176,0.1003,164729769,11.969,9752468.099999003
2022-01-04,0.11922,592464466,6.025,7992392.2000003625,19.314,1491750.5000001641,0.5786,75248782,6.077,109363928.20000313,1.7866,19493075,3.4296,27057073.800000597,1.8598,85625645.60000041,5.0233,25658024.399999615,0.031137,1379994518,2.2236,9413953,0.16835,1553855583,5.6628,12973752.700000526,15.81,2919041.2999997605,295.58,182525.80000006635,1.6719,163266877.90000102,2.3648,219375465,1.341,11414382,0.0711,524544642,0.22183,210442090,16.0387,115749632,103.327,4895677,2446.1,10986.30300000301,6.598,20927439.100001,2.6875,43203166,0.8894,28329324.499999613,0.3924,65274685,2.88,746482010,18.205,8683251,0.19945,121584055,35.8,880032.1999999376,0.0759,900063472,506.88,1042401.2800006955,0.8228,463769325.6000116,26.018,1067902.8999999198,3.167,53181172.600004606,34.119,2017406.0799995947,45833.42,292139.74299906055,146.45,1320605.2709999722,0.27911,334918474,23.426,30649837.920001615,3785.6,1253775.5190000632,426.8,190748.27900001465,1.3093,312613826,221.93,243281.6349999922,134.72,230898.56800000352,147.26,492241.6849999836,0.673,27178858.199999884,42.104,40165021.289983265,5.043,88914796.89999643,1.2766,50400480.400000684,1.2823,67903069.99999896,0.08589,1398912727,9.0,4093181.300000319,0.03262,710868333,4.725,20148907.999999836,1.5855,19235219,8.071,67941544,222.97,376954.3629999434,7.766,19854565,28.677,28789096.699991114,36.173,9109415.49999987,251.94,781987.5999996387,8.743,2743552.7000002814,0.67874,116957845,2629.2,3203.2549999996986,15.656,13210809.20000188,36252,5130.021000005071,2.05436,54610119,167.83,3584256,235.92,429991.3999999556,1.2071,37133198,0.949,44463487,0.40239,145060178,0.6591,39604679,1.6462,17188650,1.678,15198611,92.72,1483867,12.3089,4877030,0.6964,42057130,64.44,341015.8999999919,1.1431,27725045,2.475,30429312,0.04941,1979795087,5.284,18815595.000000894,0.42589,769311662,0.08099,1454184167,0.0332,452956647,0.017799,1493712238,0.10984,409764115,0.30273,249223750,42.845,746716.0999999908,13.65,18036214.90000021,0.032434,10474411116,5.4637,111191058,0.13319,4065118156,1.4151,33028793,3.074,6791959.999999966,0.1246,109943652,0.6645,43132120,0.007215,5621627007,0.02209,543782133,2.5301,33031812,62.764,2062232.6000004765,3.1755,84545251,0.30284,1618844439,0.32477,303421048,0.8642,219281823,8.239,13680288.900000418,0.39353,154171122,0.00393,13664687892,0.37705,72565556,0.12171,248723266,0.7141,25050764,0.11271,145264202,38.666,1268891.9999999034,1.4024,15121567.699999677,0.09913,228777805,11.048,6519601.699999743
2022-01-05,0.10148,1091596364,5.563,9675976.900000436,17.529,1319813.0000001069,0.5179,91429399,5.394,105989675.09999335,1.6276,31678921,3.1051,16965293.899998166,1.657,97347288.19999154,4.3873,23926214.899996612,0.028397,1629066720,2.08,20702166,0.15887,2826795600,6.2415,53259976.09998697,14.379,2785533.699999628,266.53,193695.80000004743,1.5542,167569304.8000069,2.1804,313180857,1.25,15231902,0.06663,644544442,0.20599,210093403,15.2978,77743242,97.358,6934774,2234.3,11182.78100000248,6.365,18489578.700000208,2.438,59262958,0.826,35104309.99999876,0.3547,50177582,2.9332,955565841,17.098,14087052,0.19031,190093541,33.34,1559388.6999997622,0.07106,1623269438,473.95,1450661.8100010562,0.7718,863566786.0999739,24.437,1585880.399999891,2.894,81135007.99999967,31.912,3614485.419999693,43421.69,485460.77199757757,135.21,2293997.1480000033,0.26592,542969927,25.222,82275553.89000756,3537.71,1813690.6970010235,399.41,292110.8560000385,1.2297,471039337,206.13,249051.874000015,122.57,399058.8750000135,136.73,601510.4420000263,0.6299,71458112.79999849,38.645,38050923.11998682,4.505,68503972.70001175,1.1693,69197334.39999892,1.1752,77048063.09999946,0.08455,3980165373,8.227,4822891.100000306,0.029879,910475102,4.406,53056327.3000057,1.455,26393061,7.648,96266913,204.32,500571.1430000284,7.093,21589323,26.684,37212752.49998987,33.125,10662700.000000963,230.32,914996.6999994013,8.003,3384307.500000551,0.62999,206266654,2448.7,5467.397999999437,13.307,8856154.800002972,32540,5280.969000004903,1.8025,91400832,154.38,5614182,213.38,1068337.9999995134,1.0976,64506636,0.86473,131939836,0.38361,201736377,0.5951,60304529,1.465,14926315,1.532,23750987,80.11,5222694,11.1843,7966176,0.6277,59824704,60.293,617482.6999998933,1.0587,66762797,2.3191,40105119,0.04301,1751615150,5.089,22016867.50000172,0.37694,1532325987,0.07741,3141977687,0.03077,542892843,0.01635,2354975281,0.10124,483677604,0.27857,446850252,42.455,4103714.600001146,12.228,27424516.499996256,0.03035,19363774182,4.9994,167430884,0.11834,2767638559,1.2386,46150948,2.864,7803798.900000065,0.1294,679361313,0.6147,74747634,0.006714,9774555001,0.02029,896222979,2.4479,91261176,56.19,1859147.50000068,2.9147,156677576,0.27932,1417735457,0.28675,288717829,0.7593,194361556,7.788,31829349.799996257,0.36682,183654427,0.003537,14305616564,0.33877,95211002,0.11009,400858745,0.6429,47629242,0.10421,153789159,33.78,2120905.5999995577,1.3459,34148187.69999855,0.09138,204856943,10.26,7712331.899999557
2022-01-06,0.10189,1627929359,5.644,9182661.999999853,17.671,1350058.600000146,0.519,63385696,5.398,93557408.90000279,1.6501,29399811,3.0122,11448267.499999424,1.6932,68077971.40000284,4.2019,10923663.500000244,0.027587,1246439836,2.026,9224833,0.15988,1957477435,5.8344,35485360.800001316,14.164,2183703.099999867,269.17,154866.700000037,1.5626,114352022.70000564,2.2484,355943092,1.302,21990029,0.06555,510326347,0.20455,187662757,15.9227,77130564,95.068,5334837,2242.4,17624.81100000424,5.949,11623731.200000023,2.5636,76874007,0.7974,37189045.50000032,0.3501,45610937,2.8889,840243507,17.052,8987856,0.18697,113353476,33.08,635324.8999999533,0.07103,1083769551,472.46,1297995.4500010456,0.7787,677149258.3999901,24.707,1116522.8199999414,2.92,61446470.19999647,31.592,3034724.6399998344,43080.01,299507.7869988485,135.88,2209134.4789997465,0.26739,439992093,25.379,63469280.079993084,3404.6,1840487.6700007187,399.63,271868.2120000519,1.2788,491174057,203.91,266881.7760000031,124.29,336398.8990000171,137.17,614904.8589999652,0.6273,47806111.49999954,40.044,38006739.43997532,4.452,52507606.59999969,1.1838,59373985.69999993,1.1824,69125468.59999603,0.08252,2380243273,8.348,4341306.300000231,0.03068,850051085,4.38,26534814.99999896,1.4558,17004703,7.433,59966309,203.9,310618.40100000205,6.959,16783947,26.698,27542963.399994012,32.963,5366418.100001472,220.88,829771.9999995091,7.757,2403629.3999999915,0.63618,113868250,2440.1,4657.9179999999305,13.067,5986508.600000442,35901,8726.417000010395,1.83904,205438138,150.26,4758248,212.27,580233.5999998,1.1165,48289920,0.82539,63123341,0.39763,234776961,0.5909,39815728,1.4186,19289095,1.537,16626841,78.81,3772113,10.9022,4288808,0.602,58911325,57.705,569448.9999999305,1.0499,36597835,2.342,37842443,0.04191,1490522293,4.922,11344629.299998827,0.38273,1681411540,0.07509,1366805177,0.03061,391557128,0.016198,2244084847,0.10102,326333967,0.28087,274482202,41.814,2298534.200000346,12.162,18762454.899998683,0.030734,18491733679,5.2321,229075967,0.12608,1478163284,1.2037,45698789,2.782,6355766.800000027,0.1232,336093369,0.5897,45191886,0.006653,7014813634,0.02033,702211336,2.3963,27020673,55.234,1258417.2999998007,3.3865,525320946,0.30895,1460320785,0.29378,234010586,0.7691,190224515,7.615,20228339.899999447,0.36993,114709610,0.003556,13566289809,0.33181,73668499,0.10977,336474847,0.6489,21996121,0.10317,107552156,33.171,1549395.0999997077,1.347,24487036.899999663,0.09215,137694411,10.855,19842956.70000123
2022-01-07,0.10042,2010708501,5.513,11972456.699999839,17.752,2275635.3999999245,0.4702,76130800,4.999,98958263.80000392,1.564,37841388,2.8314,16376390.400000772,1.5872,66422153.39999765,4.4826,24163327.199998472,0.025515,2007723234,1.859,10018522,0.15506,2732434987,5.2795,12939952.899999205,13.773,2584769.099999623,250.43,179502.90000004836,1.4457,123807778.60000242,2.0527,336297958,1.51,141545341,0.06331,663534058,0.18715,198561939,15.0606,64199551,86.685,7170596,2131.3,14066.054000003422,5.406,11074906.299999079,2.353,60417590,0.7528,39126256.30000004,0.3272,58242957,2.6033,734552155,15.761,9821455,0.17331,141383674,31.0,546142.7000000232,0.06819,1550874776,448.1,1505957.9900015828,0.7634,875106825.8000393,23.67,1515076.8599999868,2.838,98915183.69999637,30.449,4279018.360000095,41553.86,473135.74899684597,131.36,2900683.6269997978,0.25708,450898412,25.975,74387355.55001973,3196.58,2854115.2030030694,385.72,378231.5940000893,1.209,582096896,194.6,335529.8590000143,134.63,1026780.7199999326,139.56,1146289.8109999397,0.6149,65731885.30000033,38.576,70775780.3799844,4.259,45344589.60000265,1.113,47198282.000003025,1.0759,90057945.40000486,0.07864,2030470148,7.88,5652338.500000552,0.029098,953047041,4.188,31599486.199999984,1.3825,21375701,7.172,73644631,194.64,313744.7070000264,6.519,14965929,24.897,32851614.200002022,31.532,7973292.600002374,211.71,1013097.0999994697,7.28,2351170.6999999788,0.59389,131940989,2304.3,7924.881999999451,12.136,5954609.999999285,35843,12277.717000027358,1.67377,165837263,136.43,9349920,195.79,734400.1999997193,1.0489,61703563,0.7569,82880350,0.35737,179527682,0.5457,43188413,1.3094,18878212,1.507,18060228,73.49,4284267,10.1448,5535323,0.5528,63917653,55.522,917946.999999834,0.965,41221441,2.1811,44087507,0.03741,1717362700,4.639,12291312.29999916,0.34423,1488931574,0.06886,1718273822,0.02862,410149053,0.014797,3653794718,0.09446,396442929,0.26413,290136824,37.149,1131958.1999995762,11.321,19379645.600002322,0.029009,19201835605,4.8518,191122169,0.10863,1143038491,1.1368,39584771,2.607,9135448.49999983,0.1163,278224002,0.5553,42230318,0.006275,7649854482,0.0192,775344319,2.5447,54496959,49.577,1456897.2999998126,3.0569,466005271,0.30296,2770206537,0.27286,278144766,0.7136,157088764,7.08,25515681.10000198,0.33777,228092746,0.003391,15837809212,0.30787,71512410,0.102,400144714,0.602,22667520,0.09838,145251876,30.057,2200460.9999996163,1.2901,18950099.69999994,0.08562,151442490,9.313,11832154.199998256
2022-01-08,0.09451,1171635066,5.359,14342319.799999129,17.81,2099832.799999921,0.4426,67386252,4.6,72155881.80000624,1.511,22018873,2.7551,13023239.200000156,1.5101,41298000.69999927,4.6955,45974235.6999889,0.024503,1265523617,1.8848,30316957,0.15094,1750634834,4.9337,8325223.19999919,13.744,1928494.3999997023,239.84,179466.10000005705,1.3846,83005914.20000054,1.9833,261521179,1.525,200923381,0.06067,405430524,0.18525,134113699,13.8162,46744500,83.845,7215317,2047.4,13037.25300000085,5.017,8313005.899999734,2.2564,41016508,0.7079,23105943.100000057,0.3123,38835304,2.2849,797588932,14.92,5312299,0.16368,134416281,28.83,550140.8000000375,0.06534,1312364397,429.59,1252234.6000007668,0.745,604028498.8000093,23.055,1341153.7999998897,2.75,58862256.29999784,29.321,3372099.2700000913,41688.05,283733.2589989163,129.4,1894182.3160000967,0.25489,367168234,25.306,54143376.05001279,3080.03,1859863.6790014692,372.86,261366.74399999247,1.1814,558919794,183.54,294539.7689999998,141.93,1650044.959000186,143.46,1405091.4079999665,0.5888,51395520.50000139,35.842,41852170.47998239,4.001,29576667.60000066,1.0752,41694785.00000017,1.0185,60854585.50000005,0.07544,1624991341,7.584,3615635.500000082,0.028259,873312665,3.971,26272379.700000014,1.3264,15238224,6.56,47896254,187.94,208046.98300000545,6.063,11494437,23.974,22447864.80000752,29.434,5331480.600001502,212.14,1280535.20000001,7.038,1960283.0000000503,0.57258,99461406,2204.1,4527.970000000197,10.742,5446550.200000091,33087,4889.457000005247,1.51754,117637421,142.15,9777473,190.35,456059.5999999552,0.9846,42213606,0.72363,45538473,0.34268,246052949,0.5148,26743117,1.2301,21455132,1.376,22207400,70.27,3005663,9.4405,4951632,0.5224,40141230,54.199,766143.4999998466,0.9155,29552084,2.1228,29146703,0.03555,1307785846,4.535,12024909.599998474,0.31447,1280570075,0.06458,1646018666,0.02755,311315585,0.013903,3370026788,0.09095,251627958,0.25526,233971817,34.986,710204.2999999581,10.826,15349968.400000488,0.027725,18684025887,4.6108,124278265,0.09553,945247542,1.0527,28362380,2.436,6013415.8000000445,0.1137,168034880,0.5293,34410159,0.005932,5809891637,0.01823,922765615,2.32,41704748,47.607,1173598.0999995233,2.9346,173570172,0.30621,2339974536,0.26447,198924484,0.6848,148034914,6.727,21758757.699999228,0.31498,136213345,0.003226,12602893295,0.29309,45343703,0.10174,293291521,0.5749,18913330,0.09622,107850800,27.741,1696311.999999518,1.2976,16063958.29999992,0.08119,113473472,8.078,11990039.300000262
